agb_code,lci_name,ciqual_code,energy_kj,energy,water,proteins,carbohydrates,lipids,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,starch,fiber,polyols,alcohol,organic_acids,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,40_fatty_acids,60_fatty_acids,80_fatty_acids,100_fatty_acids,120_fatty_acids,140_fatty_acids,160_fatty_acids,180_fatty_acids,181_oleic_acid,182_linoleic_acid,183_alpha-linolenic_acid,204_arachidonic_acid,205_epa,206_dha,cholesterol,salt,calcium,copper,iron,iodine,magnesium,manganese,phosphorus,potassium,selenium,sodium,zinc,retinol,beta-carotene,vitamin_d,vitamin_e,vitamin_k1,vitamin_k2,vitamin_c,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b9,vitamin_b12,source,is_energy_recalculated
20901,"Soybean, whole grain",20901,18100.0,4320.0,77.69999999999999,378.0,208.0,192.0,73.3,,,,,,61.0,123.0,130.0,5.0,0.0,0.0,27.200000000000003,44.1,108.0,,,,,0.17,0.44999999999999996,19.3,7.0,43.5,90.39999999999999,12.9,,,,0.0,0.075,2200.0,8.8,157.0,6.0,2530.0,22.599999999999998,5860.0,17400.0,88.0,30.0,29.5,0.0,130.0,0.0,8.5,470.0,,60.0,8.7,8.7,16.200000000000003,13.600000000000001,4.0,3280.0,0.0,CIQUAL2020_2020_07_07_edited,False
15203,Tahini (sesame paste),15203,25700.0,6210.0,30.299999999999997,177.0,138.0,534.0,4.9,0.08,0.0,0.10999999999999999,0.0,0.08,4.6000000000000005,18.400000000000002,70.0,0.0,0.0,0.0,74.80000000000001,202.0,234.0,0.0,0.0,0.0,0.0,0.0,1.3,47.699999999999996,22.5,202.0,131.0,1.1,0.0,0.0,0.0,0.0,1.9,2840.0,16.1,66.9,25.0,950.0,14.6,7610.0,4370.0,100.0,750.0,46.2,0.0,400.0,0.0,2.5,0.0,0.0,42.0,0.0,3.0,55.5,6.8999999999999995,1.5,980.0,14.1,CALNUT2020_2020_07_07,
15011,Sunflower seed,15011,26400.0,6380.0,33.8,213.0,101.0,555.0,26.200000000000003,0.35000000000000003,0.0,0.5,0.0,0.35000000000000003,25.0,38.0,64.0,0.0,0.0,0.0,62.300000000000004,109.0,356.0,0.0,0.0,0.0,0.0,0.0,0.39,26.6,25.299999999999997,109.0,278.0,1.6,0.0,0.14,0.0,0.0,0.14,865.0,15.0,49.0,50.0,3640.0,19.5,4770.0,5780.0,84.1,55.0,38.0,0.0,300.0,0.0,423.0,0.0,0.0,14.0,0.0,1.6,48.0,8.299999999999999,12.4,2540.0,19.8,CALNUT2020_2020_07_07,
15045,"Sunflower seed, grilled, salted",15045,25000.0,6040.0,12.0,193.0,151.0,498.0,27.3,0.0,0.0,0.3,0.0,0.0,27.0,18.400000000000002,90.0,0.0,0.0,0.0,52.199999999999996,95.1,329.0,0.0,0.0,0.0,0.0,0.0,0.51,28.1,22.1,95.1,122.0,1.0,0.0,0.0,0.0,0.0,16.4,700.0,18.3,38.0,25.0,1290.0,21.099999999999998,11600.0,8500.0,100.0,6550.0,52.9,0.0,50.0,0.0,261.0,27.0,0.0,14.0,0.0,2.5,70.4,70.4,8.0,2370.0,1.1,CALNUT2020_2020_07_07,
20067,"Artichoke, canned, drained",20067,1660.0,394.0,899.0,15.0,65.0,2.0,15.0,5.1,0.8300000000000001,5.4,0.8300000000000001,0.8300000000000001,2.1,1.7999999999999998,30.0,2.5,0.0,0.0,0.0,0.14,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.2,0.067,0.033,0.0013,0.0018000000000000002,0.0,8.0,292.0,0.79,4.5,100.0,122.0,1.5,330.0,2180.0,100.0,3200.0,2.2,0.0,2090.0,0.0,4.3,46.5,0.0,66.0,0.0,0.37,4.1,1.6,0.7000000000000001,272.0,0.32,CALNUT2020_2020_07_07,
20155,"Artichoke, heart, canned, drained",20155,1090.0,260.0,905.0,18.0,23.1,5.0,12.0,6.0,,6.0,2.0,2.0,2.0,3.5,32.0,5.0,0.0,4.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,7.800000000000001,250.0,0.7000000000000001,4.0,200.0,180.0,1.3,340.0,1500.0,200.0,3100.0,2.8000000000000003,,246.0,2.5,11.200000000000001,62.9,,122.0,0.21000000000000002,0.3,3.9000000000000004,1.3,0.26,543.0,,CIQUAL2020_2020_07_07_edited,False
20052,"Artichoke, globe, raw",20052,1900.0,453.0,849.0,32.0,49.2,1.7999999999999998,9.9,4.4,0.0,3.9000000000000004,0.55,0.55,0.55,6.0,54.0,2.5,0.0,2.7,0.36,0.05,0.64,0.0,0.0,0.0,0.0,0.02,0.02,0.29000000000000004,0.03,0.036,0.22999999999999998,0.066,0.00021999999999999998,0.0,0.0,0.0,1.5,520.0,2.3000000000000003,11.899999999999999,5.0,478.0,2.6,812.0,3870.0,2.3000000000000003,605.0,4.9,0.0,80.0,0.0,2.7,148.0,0.0,117.0,0.0,0.63,10.5,3.2,1.1,680.0,0.81,CALNUT2020_2020_07_07,
20000,"Artichoke, globe, cooked",20000,1370.0,332.0,858.0,25.299999999999997,9.9,2.8000000000000003,9.9,0.2,0.0,2.4,0.0,0.0,7.3,0.0,83.0,0.0,0.0,0.0,0.6900000000000001,0.10999999999999999,1.4000000000000001,0.0,0.0,0.0,0.0,0.04,0.0045,0.55,0.057,0.028999999999999998,1.1,0.25,0.047,0.0,0.0,0.0,1.5,429.0,0.8200000000000001,6.7,25.0,446.0,1.4000000000000001,730.0,4270.0,50.0,600.0,2.9,0.0,80.0,0.0,1.9,148.0,0.0,91.0,0.0,0.8899999999999999,11.100000000000001,2.4,0.81,890.0,0.5,CALNUT2020_2020_07_07,
20156,"Artichoke base, canned, drained",20156,1060.0,252.0,913.0,12.0,30.2,2.5,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.7999999999999998,26.0,2.5,0.0,4.3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,7.3,360.0,0.6,3.5999999999999996,100.0,200.0,0.5,260.0,1400.0,100.0,2930.0,2.0,0.0,107.0,1.3,4.2,15.700000000000001,0.0,180.0,0.0,0.05,2.0,0.8999999999999999,2.2,536.0,0.41000000000000003,CALNUT2020_2020_07_07,
20232,"Artichoke base, frozen, raw",20232,2495.0,596.0,847.0,20.8,80.9,4.3,18.9,,,,,,,,75.4,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,1.7999999999999998,,,,,,,,,,450.0,,,,,,,,,,,,,,,,CIQUAL2020_2020_07_07_edited,True
20076,"Asparagus, canned, drained",20076,723.0,173.0,942.0,15.8,14.299999999999999,2.7,12.3,6.3,0.0,4.5,0.0,0.75,1.5,0.8400000000000001,15.0,1.2,0.0,0.0,0.8500000000000001,0.12,1.7000000000000002,0.0,0.0,0.0,0.0,0.019,0.039,0.74,0.047999999999999994,0.02,0.5,0.04,0.045,0.0,0.0,0.0,7.3,158.0,0.76,10.9,7.0,85.0,1.6,350.0,1420.0,2.0,2910.0,4.2,0.0,4930.0,0.0,7.4,413.0,0.0,184.0,0.0,0.7000000000000001,6.3,1.0,1.1,720.0,0.45999999999999996,CALNUT2020_2020_07_07,
20282,"Asparagus, white or purple, peeled, raw",20282,1090.0,259.0,924.0,25.0,25.0,3.0,18.799999999999997,7.9,0.0,7.0,1.0,1.0,1.0,1.7999999999999998,18.0,2.5,0.0,0.0,0.7000000000000001,0.06,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.02,0.05,1.5,0.14,0.00036,0.0,0.0,0.0,0.19,166.0,0.63,6.2,14.5,73.0,1.7000000000000002,425.0,1690.0,23.3,77.0,2.1,0.0,2990.0,0.0,1.6,48.6,0.0,180.0,0.0,0.42000000000000004,4.4,1.9,0.72,1500.0,0.48,CALNUT2020_2020_07_07,
20001,"Asparagus, boiled/cooked in water",20001,856.0,204.0,934.0,26.8,8.100000000000001,3.2,8.100000000000001,5.0,0.0,2.6,0.0,0.0,0.5,0.0,18.0,0.0,0.0,0.0,0.72,0.13,1.5,0.0,0.0,0.0,0.0,0.0094,0.028,0.63,0.056,0.10999999999999999,0.32,0.10999999999999999,0.053,0.0,0.0,0.0,0.21000000000000002,199.0,0.74,7.4,2.5,63.099999999999994,0.49,515.0,1980.0,16.8,85.0,2.0,0.0,5440.0,0.0,13.5,653.0,0.0,161.0,0.0,1.2,10.600000000000001,1.9,0.5,1420.0,1.1,CALNUT2020_2020_07_07,
20073,"Asparagus, peeled, raw",20073,971.0,232.0,933.0,20.4,24.0,2.1,18.799999999999997,8.4,0.0,4.9,0.0,0.0,2.1,1.7999999999999998,19.5,2.5,0.0,0.0,0.51,0.05,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.02,0.04,0.8999999999999999,0.08099999999999999,0.0,0.0,0.0,0.0,0.10999999999999999,220.0,1.2,13.200000000000001,1.5,115.0,1.6,520.0,2020.0,10.0,42.0,4.9,0.0,4490.0,0.0,7.199999999999999,403.0,0.0,88.0,0.0,1.2,9.9,1.7000000000000002,0.76,1010.0,1.3,CALNUT2020_2020_07_07,
20279,"Asparagus, green, raw",20279,1020.0,243.0,925.0,24.6,20.299999999999997,2.7,15.0,6.6000000000000005,0.0,5.8999999999999995,0.8400000000000001,0.8400000000000001,0.8400000000000001,1.7999999999999998,21.5,2.5,0.0,0.0,0.6900000000000001,0.07,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.02,0.05,1.5,0.13,0.0,0.0,0.0,0.0,0.14,224.0,0.63,10.0,14.5,122.0,1.7000000000000002,855.0,2670.0,23.3,38.5,2.1,0.0,2990.0,0.0,1.6,48.6,0.0,155.0,0.0,0.42000000000000004,4.4,1.9,1.5,1500.0,0.48,CALNUT2020_2020_07_07,
20053,"Eggplant, raw",20053,888.0,212.0,929.0,11.200000000000001,23.900000000000002,1.4000000000000001,23.900000000000002,11.200000000000001,0.0,11.299999999999999,0.0,0.0,1.4000000000000001,0.0,27.0,0.0,0.0,1.7999999999999998,0.34,0.16,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09,0.10999999999999999,0.67,0.091,0.0,0.0,0.0,0.0,0.063,87.0,0.81,3.2,1.5,120.0,2.4,272.0,2350.0,2.0,25.0,1.6,0.0,140.0,0.0,1.7000000000000002,35.0,0.0,21.0,0.0,0.34,7.199999999999999,2.5,0.8200000000000001,245.0,0.44999999999999996,CALNUT2020_2020_07_07,
20002,"Eggplant, cooked",20002,1370.0,327.0,886.0,13.3,41.7,2.8000000000000003,34.1,11.5,1.0,14.0,1.0,1.5,1.5,1.7999999999999998,43.0,2.5,0.0,0.0,0.52,0.7000000000000001,1.2,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.12,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.15,201.0,0.5800000000000001,2.5,10.0,150.0,1.2,150.0,1230.0,16.8,59.5,0.98,0.0,220.0,0.0,4.1,29.0,0.0,13.0,0.0,0.2,6.0,0.75,0.8599999999999999,140.0,0.76,CALNUT2020_2020_07_07,
13004,"Avocado, pulp, raw",13004,8430.0,2050.0,703.0,15.600000000000001,8.299999999999999,206.0,4.0,1.6,0.73,1.6,1.0,1.0,1.0,1.7999999999999998,36.0,2.5,0.0,10.2,45.099999999999994,123.0,28.3,0.05,0.05,0.05,0.05,0.05,0.1,43.7,1.1,87.2,26.8,1.5,0.05,0.05,0.05,2.5,0.15,94.0,1.7999999999999998,3.4000000000000004,100.0,210.0,2.0,380.0,4300.0,100.0,60.0,4.3,0.0,25.0,0.0,22.3,145.0,0.0,2.5,0.0,0.37,15.600000000000001,10.700000000000001,1.7000000000000002,704.0,0.52,CALNUT2020_2020_07_07,
20198,"Bamboo shoots, raw",20198,1480.0,351.0,898.0,25.2,50.8,2.0,30.0,,,,,,,,14.5,0.0,0.0,0.0,0.53,0.053,1.0,0.0,0.0,0.0,0.0,0.016999999999999998,0.016999999999999998,0.43999999999999995,0.052,,,,,0.0,0.0,0.0,0.1,155.0,1.9,4.0,,30.0,2.6,545.0,5170.0,,40.0,11.0,0.0,120.0,0.0,10.0,0.0,,75.0,0.95,0.95,5.5,1.6,2.4,70.0,0.0,CIQUAL2020_2020_07_07_edited,False
20188,"Bamboo shoots, canned, drained",20188,735.0,175.0,950.0,16.1,19.0,1.5,11.5,1.5,1.0,2.8000000000000003,1.0,1.5,1.5,1.7999999999999998,12.5,2.5,0.0,0.0,0.41000000000000003,0.04,0.78,0.0,0.0,0.0,0.0,0.013,0.016,0.34,0.038,0.04,0.15,0.05,0.025,0.0,0.0,0.0,1.9,170.0,0.98,2.4,100.0,35.0,1.4000000000000001,268.0,1960.0,100.0,741.0,5.6000000000000005,0.0,80.0,0.0,6.3,0.0,0.0,11.0,0.0,0.39,1.6,0.79,1.2,25.0,0.17,CALNUT2020_2020_07_07,
53100,"Plantain banana, raw",53100,5507.0,1316.0,653.0,12.8,296.0,3.9000000000000004,,,,,,,,237.0,23.0,,0.0,0.0,1.4000000000000001,0.32,0.6900000000000001,0.0,0.0,0.0,0.01,0.02,0.02,0.96,0.05,,,,,0.0,0.0,0.0,0.1,30.0,0.81,6.0,25.0,370.0,0.0,340.0,4990.0,,40.0,1.4000000000000001,0.0,4570.0,0.0,1.4000000000000001,7.0,,184.0,0.52,0.54,6.8999999999999995,2.6,3.0,220.0,0.0,CIQUAL2020_2020_07_07_edited,True
20004,"Swiss chard, raw",20004,683.0,164.0,954.0,10.0,16.299999999999997,2.5,12.0,5.0,0.0,7.0,1.0,1.0,1.0,1.7999999999999998,18.0,2.5,0.0,1.3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,5.699999999999999,250.0,0.3,8.5,100.0,170.0,1.6,100.0,3000.0,100.0,532.0,0.7000000000000001,0.0,259.0,1.3,2.5,4.0,0.0,30.8,0.0,0.15,0.5,2.0,0.36,247.0,0.075,CALNUT2020_2020_07_07,
20005,"Swiss chard, cooked",20005,611.0,147.0,953.0,7.0,12.3,2.5,8.0,3.0,0.0,5.0,1.0,1.0,1.0,1.7999999999999998,25.0,2.5,0.0,0.65,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,2.5,560.0,0.4,3.5,100.0,180.0,1.6,110.0,2400.0,100.0,996.0,0.8,0.0,892.0,1.3,4.1,3270.0,0.0,2.5,0.0,0.05,0.5,1.7000000000000002,0.24,432.0,0.075,CALNUT2020_2020_07_07,
20091,"Beetroot, raw",20091,2120.0,502.0,867.0,17.4,91.0,2.4,67.6,2.9,0.0,3.5,0.0,0.0,1.0,1.7999999999999998,25.5,2.5,0.0,0.0,0.38,0.29000000000000004,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.015,0.26,0.78,0.16,0.0,0.0,0.0,0.0,1.5,221.0,0.98,7.0,5.0,190.0,4.6000000000000005,381.0,3280.0,2.0,605.0,5.4,0.0,200.0,0.0,0.6,2.0,0.0,64.5,0.0,0.42999999999999994,2.7,1.5,0.59,1000.0,0.28,CALNUT2020_2020_07_07,
20003,"Beetroot, cooked",20003,1800.0,428.0,883.0,14.399999999999999,71.3,4.0,67.0,6.0,0.0,8.0,1.0,1.0,53.0,1.7999999999999998,25.0,2.5,0.0,1.3,1.5,1.3,0.7000000000000001,0.05,0.05,0.05,0.05,0.05,0.1,1.0,0.4,1.3,0.7000000000000001,0.05,0.05,0.05,0.05,0.0,2.3000000000000003,240.0,0.7000000000000001,2.9,100.0,170.0,3.1,180.0,3200.0,100.0,900.0,2.9,0.0,25.0,0.0,0.4,4.0,0.0,2.5,0.0,0.05,0.5,1.4000000000000001,0.31,124.0,0.075,CALNUT2020_2020_07_07,
20057,"Broccoli, raw",20057,1510.0,360.0,889.0,39.5,17.0,4.8,17.0,7.3,0.0,4.8,1.5,1.5,1.7999999999999998,0.0,29.0,0.0,0.0,11.0,0.61,0.21999999999999997,1.6,0.0,0.0,0.0,0.0,0.0,0.01,0.38,0.065,0.09599999999999999,0.62,0.18,0.00058,0.0,0.0,0.0,0.48,459.0,0.59,7.6,8.0,219.0,4.0,765.0,3570.0,6.0,190.0,4.0,0.0,3610.0,0.0,10.4,1810.0,0.0,1060.0,0.0,1.2,8.2,7.800000000000001,1.7000000000000002,1530.0,0.74,CALNUT2020_2020_07_07,
20006,"Broccoli, cooked",20006,953.0,228.0,925.0,21.0,11.0,7.800000000000001,11.0,2.5,0.0,2.5,2.5,2.5,2.5,0.0,15.0,0.0,0.0,0.0,2.0,0.42000000000000004,1.7999999999999998,0.0,0.0,0.0,0.0,0.02,0.025,1.1,0.13,0.35000000000000003,0.54,1.3,0.0,0.0,0.0,0.0,0.98,433.0,0.5,0.5,50.0,112.0,0.5,510.0,1250.0,12.9,390.0,0.5,0.0,3120.0,0.0,9.0,1410.0,0.0,239.0,0.0,0.5,0.25,2.2,0.25,751.0,0.25,CALNUT2020_2020_07_07,
20259,"Broccoli, puree",20259,1210.0,288.0,917.0,25.0,27.5,3.8,16.5,6.8999999999999995,0.0,8.5,0.0,1.5,1.5,1.7999999999999998,23.900000000000002,2.5,0.0,0.0,0.73,0.27,1.4000000000000001,0.0023,0.0023,0.011000000000000001,0.01,0.03,0.036,0.52,0.10999999999999999,0.13,0.38,0.13,0.063,0.0024000000000000002,0.0034000000000000002,0.0,0.21000000000000002,870.0,0.79,9.0,100.0,122.0,1.5,330.0,2180.0,100.0,79.3,2.2,0.0,2090.0,0.0,4.3,46.5,0.0,900.0,0.0,0.37,4.1,1.6,0.7000000000000001,272.0,0.32,CALNUT2020_2020_07_07,
20204,"Broccoli, frozen, raw",20204,1110.0,266.0,915.0,27.9,15.600000000000001,4.4,12.4,5.300000000000001,0.0,4.9,0.0,1.5,2.3000000000000003,1.3,27.7,1.9,0.0,0.0,0.97,0.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.01,0.008499999999999999,0.043,0.0,0.0,0.0,0.0,0.5,485.0,0.36,7.7,14.5,170.0,2.6,545.0,2310.0,28.0,214.0,4.1,0.0,6750.0,0.0,12.9,1010.0,0.0,623.0,0.0,1.1,4.6000000000000005,2.4,1.7999999999999998,805.0,0.63,CALNUT2020_2020_07_07,
20205,"Broccoli, frozen, cooked",20205,1190.0,284.0,907.0,31.0,23.599999999999998,1.1,14.7,5.0,0.81,5.300000000000001,0.81,0.81,2.0,1.7999999999999998,30.0,2.5,0.0,0.0,0.18,0.08,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.037000000000000005,0.10999999999999999,0.037000000000000005,0.018,0.0,0.0,0.0,0.6,510.0,0.42999999999999994,6.1,100.0,200.0,3.3000000000000003,550.0,1800.0,100.0,240.0,3.0,0.0,5970.0,0.0,13.200000000000001,881.0,0.0,401.0,0.0,0.81,4.6000000000000005,2.7,1.3,300.0,0.55,CALNUT2020_2020_07_07,
20054,"Cardoon, raw",20054,573.0,137.0,940.0,7.0,17.0,1.0,15.0,,,,,,,2.0,16.0,,0.0,0.0,0.10999999999999999,0.18,0.41000000000000003,,,,,,,0.09,0.02,,,,,,,0.0,4.3,700.0,2.3000000000000003,7.0,0.95,420.0,2.6,230.0,4000.0,2.0,1700.0,1.7000000000000002,0.0,,0.0,1.9,,,20.0,0.2,0.3,3.0,3.4000000000000004,1.2,680.0,0.0,CIQUAL2020_2020_07_07_edited,True
20241,"Cardoon, cooked",20241,906.0,216.0,935.0,7.6,36.3,1.1,23.2,6.2,1.0,6.5,1.0,1.0,2.5,1.7999999999999998,17.0,2.5,0.0,0.0,0.12,0.2,0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.037000000000000005,0.10999999999999999,0.037000000000000005,0.018,0.00071,0.0009699999999999999,0.0,4.4,720.0,0.79,7.3,100.0,430.0,1.3,230.0,3920.0,100.0,1760.0,1.7999999999999998,0.0,2090.0,0.0,4.3,46.5,0.0,17.0,0.0,0.31,2.9,0.97,0.42000000000000004,220.0,0.18,CALNUT2020_2020_07_07,
20007,"Carrot, canned, drained",20007,920.0,219.0,930.0,6.7,34.0,2.0,24.900000000000002,6.2,1.0,6.5,1.0,1.0,2.5,4.699999999999999,17.5,1.3,0.0,1.9,0.5700000000000001,0.09,0.9199999999999999,0.0,0.0,0.0,0.0,0.02,0.01,0.27,0.01,0.07,0.78,0.10999999999999999,0.0,0.0,0.0,0.0,5.8,250.0,1.0,6.4,20.0,80.0,4.5,240.0,1790.0,8.5,2330.0,2.6,0.0,53300.0,0.0,7.4,98.0,0.0,27.0,0.0,0.3,5.5,1.4000000000000001,1.1,90.0,0.18,CALNUT2020_2020_07_07,
20009,"Carrot, raw",20009,1690.0,402.0,881.0,6.3,75.9,2.5,60.0,9.0,0.0,11.0,1.0,1.0,40.0,4.0,27.0,2.5,0.0,0.14,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1.1,250.0,0.5,2.4,100.0,100.0,1.0,220.0,2300.0,100.0,430.0,1.7999999999999998,0.0,82900.0,0.0,2.7,29.6,0.0,20.5,0.0,0.05,0.5,2.0,0.9299999999999999,594.0,0.28,CALNUT2020_2020_07_07,
20008,"Carrot, cooked",20008,788.0,189.0,930.0,5.5,26.0,1.0,13.0,2.5,0.0,2.5,2.5,2.5,13.0,2.5,28.0,1.3,0.0,0.0,0.19,0.038,0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0064,0.033,0.1,0.033,0.016999999999999998,0.0,0.0,0.0,0.51,315.0,0.5,0.5,50.0,75.0,0.5,180.0,964.0,14.8,202.0,0.5,0.0,33400.0,0.0,5.6000000000000005,137.0,0.0,5.0,0.0,0.25,0.25,1.0,0.25,233.0,0.25,CALNUT2020_2020_07_07,
20261,"Carrots, puree",20261,1320.0,315.0,901.0,8.8,50.599999999999994,1.5,48.0,5.1,0.5,2.6,0.5,0.5,40.300000000000004,1.7999999999999998,31.0,0.0,0.0,0.53,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,10.0,1.3,300.0,0.6,3.2,100.0,84.0,1.0,250.0,2300.0,100.0,520.0,2.3000000000000003,105.0,60600.0,0.0,11.6,16.599999999999998,0.0,2.5,0.0,0.05,1.3,3.1,0.56,143.0,0.24,CALNUT2020_2020_07_07,
20208,"Carrot, frozen, raw",20208,1280.0,304.0,909.0,6.3,49.900000000000006,2.7,47.300000000000004,3.1,0.0,4.0,0.0,0.0,40.300000000000004,2.6,27.599999999999998,0.0,0.0,0.0,0.67,0.1,1.9,0.0,0.0,0.0,0.0,0.02,0.01,0.3,0.01,0.04,1.1,0.07,0.0,0.0,0.0,0.0,1.5,349.0,0.74,4.1,14.5,120.0,1.7000000000000002,330.0,2350.0,23.3,510.0,3.3000000000000003,0.0,128000.0,0.0,5.699999999999999,176.0,0.0,43.2,0.0,0.37,4.6000000000000005,1.9,0.95,100.0,0.43999999999999995,CALNUT2020_2020_07_07,
20209,"Carrot, frozen, cooked",20209,1370.0,329.0,903.0,5.8,45.199999999999996,6.800000000000001,40.8,2.8000000000000003,0.0,3.5999999999999996,0.0,0.0,34.4,3.1,33.0,1.3,0.0,0.0,1.2,0.31,3.3000000000000003,0.0,0.0,0.0,0.0,0.06,0.06,1.0,0.06,0.22999999999999998,0.6900000000000001,0.22999999999999998,0.10999999999999999,0.0,0.0,0.0,1.5,350.0,0.8200000000000001,5.300000000000001,100.0,110.0,1.7000000000000002,310.0,1920.0,100.0,590.0,3.5,0.0,82000.0,0.0,10.1,136.0,0.0,23.0,0.0,0.37,4.2,1.7000000000000002,0.8400000000000001,110.0,0.3,CALNUT2020_2020_07_07,
26257,Grated carrots,26257,3357.0,802.0,847.0,9.8,60.099999999999994,50.0,52.0,5.4,,7.7,2.0,2.3000000000000003,32.0,,36.4,,0.0,,4.3,25.299999999999997,18.2,,,,,,,,,,9.7,2.4,,,,,6.7,310.0,,,,,,,,,2640.0,,,,,,,,,,,,,,,,CIQUAL2020_2020_07_07_edited,True
20078,"Celery stalk, canned, drained",20078,544.0,131.0,950.0,6.3,13.799999999999999,1.5,8.0,2.7,0.43999999999999995,2.9,0.43999999999999995,0.43999999999999995,1.1,1.7999999999999998,20.0,1.7000000000000002,0.0,0.0,1.0,0.07900000000000001,0.42000000000000004,0.00096,0.00096,0.0046,0.004200000000000001,0.013,0.015,0.21999999999999997,0.047,0.05,0.15,0.05,0.025,0.00096,0.0013,0.0,5.4,292.0,0.4,4.5,2.0,80.0,1.1,330.0,2810.0,10.0,2130.0,1.4000000000000001,0.0,560.0,0.0,4.3,46.5,0.0,66.0,0.0,0.37,4.1,1.6,0.7000000000000001,272.0,0.32,CALNUT2020_2020_07_07,
20023,"Celery stalk, raw",20023,734.0,176.0,934.0,6.3,24.1,2.5,13.0,4.4,3.5,5.1,1.0,1.0,1.0,1.7999999999999998,22.0,8.0,0.0,0.47,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,2.0,460.0,0.3,0.6,100.0,110.0,0.8,240.0,3900.0,100.0,790.0,0.8999999999999999,0.0,746.0,0.0,0.4,48.6,0.0,55.099999999999994,0.0,0.05,0.5,2.7,0.52,568.0,0.075,CALNUT2020_2020_07_07,
20024,"Celery stalk, cooked",20024,532.0,128.0,941.0,8.299999999999999,12.0,1.6,12.0,5.2,0.1,5.6000000000000005,0.0,0.0,1.1,2.8e-16,16.0,2.8e-16,0.0,0.0,0.4,0.3,0.75,0.0,0.0,0.0,0.0,0.0,0.01,0.35000000000000003,0.04,0.053,0.16,0.053,0.027000000000000003,0.0,0.0,0.0,2.3000000000000003,533.0,0.59,4.2,3.0,90.0,1.1,250.0,2840.0,12.9,910.0,0.77,0.0,3130.0,0.0,3.5,378.0,0.0,61.0,0.0,0.7000000000000001,3.7,3.2,0.8599999999999999,330.0,0.22999999999999998,CALNUT2020_2020_07_07,
20055,"Celeriac, raw",20055,1220.0,293.0,888.0,13.799999999999999,39.8,2.5,16.0,1.0,0.0,1.0,1.0,1.0,16.0,1.7999999999999998,45.0,22.0,0.0,0.56,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.8500000000000001,400.0,1.1,2.8000000000000003,100.0,130.0,2.0,560.0,5000.0,100.0,340.0,3.3000000000000003,0.0,25.0,0.0,1.2,4.0,0.0,28.700000000000003,0.0,0.41000000000000003,3.0,5.8999999999999995,2.0,390.0,0.59,CALNUT2020_2020_07_07,
20025,"Celeriac, cooked",20025,1510.0,361.0,901.0,13.0,46.0,8.6,28.0,2.5,0.0,11.0,2.5,2.5,17.0,2.5,26.0,2.5,0.0,0.0,1.7000000000000002,0.61,3.2,0.0053,0.0053,0.025,0.023,0.06799999999999999,0.082,1.2,0.26,0.29000000000000004,0.8699999999999999,0.29000000000000004,0.14,0.0055000000000000005,0.007600000000000001,0.0,1.5,524.0,1.2,3.2,50.0,151.0,2.7,580.0,3060.0,100.0,582.0,2.4,0.0,250.0,0.0,2.2,46.5,0.0,27.0,0.0,0.25,9.200000000000001,4.1,0.7000000000000001,674.0,0.25,CALNUT2020_2020_07_07,
